AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,10/18/2019,10:00:00 AM,SO19-336102,PT,THEFT-PETIT,2300 Block of GROVEVIEW LN,PINELLAS SO,34683
Sheriff,10/24/2019,10:00:00 PM,SO19-343386,BRC,BURGLARY-RESIDENCE,100 Block of MAPLEWOOD AVE,PINELLAS SO,33765
Sheriff,10/22/2019,09:00:00 AM,SO19-340738,GT,THEFT-GRAND,2100 Block of LONG BOW LN,PINELLAS SO,33764
Sheriff,10/20/2019,01:40:00 PM,SO19-338220,FFA,ALARM,900 Block of 1ST AVE N,SAFETY HARBOR,34695
Sheriff,10/16/2019,11:54:00 AM,SO19-334200,PT,THEFT-PETIT,4900 Block of 62ND ST N,PINELLAS SO,33709
Sheriff,10/17/2019,05:00:00 PM,SO19-335716,BRGR,BURGLARY-RESIDENCE,2500 Block of HIGHLAND ACRES DR,PINELLAS SO,33761
Sheriff,10/26/2019,11:27:00 PM,SO19-345728,TAWN,TRESPASS,60TH ST N & ULMERTON RD,PINELLAS SO,33760
Sheriff,10/18/2019,11:00:00 PM,SO19-335895,PT,THEFT-PETIT,600 Block of 76TH AVE,ST PETE BEACH,33706
Sheriff,10/17/2019,11:00:00 AM,SO19-335264,BOSP,BATTERY,00 Block of PATRICIA AVE,DUNEDIN,34698
Sheriff,10/22/2019,12:39:00 PM,SO19-340637,RSVO,STOLEN VEHICLE - REC,300 Block of JEFFERSON AVE,OLDSMAR,34677
Largo PD,10/23/2019,09:40:00 AM,19010583,0690,THEFT-PETIT,null,LARGO,33770
Largo PD,10/30/2019,05:00:00 AM,19010823,0690,THEFT-PETIT,null,LARGO,33770
Sheriff,10/17/2019,12:00:00 PM,SO19-335637,GTA,STOLEN VEHICLE,1600 Block of TILLEY AVE,PINELLAS SO,33756
Sheriff,10/19/2019,04:12:00 AM,SO19-337030,PT,THEFT-PETIT,6000 Block of 138TH AVE N,PINELLAS SO,33760
Clearwater PD,10/16/2019,05:55:00 PM,CW19-158794,PTS,THEFT-SHOPLIFTING,600 Block of S FT HARRISON AVE,CLEARWATER,33756
Sheriff,10/15/2019,09:00:00 AM,SO19-332940,GT,THEFT-GRAND,900 Block of KNOLLWOOD DR,DUNEDIN,34698
Sheriff,10/19/2019,12:14:00 PM,SO19-337077,BAT,BATTERY,5700 Block of 66TH ST N,PINELLAS SO,33709
Clearwater PD,10/18/2019,12:04:00 PM,CW19-160148,PTS,THEFT-SHOPLIFTING,2600 Block of GULF TO BAY BLVD,CLEARWATER,33759
Sheriff,10/23/2019,05:31:00 PM,SO19-341582,BRGC,BURGLARY-VEHICLE,5700 Block of 61ST ST N,PINELLAS SO,33709
Clearwater PD,10/20/2019,10:00:00 AM,CW19-161072,MPA,MISSING PERSON,1500 Block of GULF TO BAY BLVD,CLEARWATER,33755
Treasure Island PD,10/20/2019,10:00:00 PM,TI19-17864,BRGC,BURGLARY-VEHICLE,00 Block of ISLAND DR,TREASURE ISLAND,33706
Sheriff,10/28/2019,12:00:00 AM,SO19-347061,GTA,STOLEN VEHICLE,15400 Block of NEWPORT RD,PINELLAS SO,33764
Indian Shores PD,10/15/2019,05:03:00 AM,IS19-18631,PTS,THEFT-SHOPLIFTING,18100 Block of GULF BLVD,REDINGTON SHORES,33708
Clearwater PD,10/27/2019,05:00:00 PM,CW19-164691,BRGR,BURGLARY-RESIDENCE,3400 Block of HYDE PARK DR,CLEARWATER,33761
Clearwater PD,10/17/2019,07:00:00 PM,CW19-159498,GT,THEFT-GRAND,2200 Block of NURSERY RD,CLEARWATER,33764
Clearwater PD,10/23/2019,01:13:00 PM,CW19-162756,PTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Sheriff,10/17/2019,08:00:00 AM,SO19-335470,BRGC,BURGLARY-VEHICLE,7800 Block of PARK BLVD N,PINELLAS SO,33781
Clearwater PD,10/24/2019,01:25:00 PM,CW19-163136,BAT,BATTERY,1100 Block of TURNER ST,CLEARWATER,33756
Sheriff,10/20/2019,12:29:00 PM,SO19-338102,RFF,WEAPON,2400 Block of BAYSHORE BLVD,DUNEDIN,34698
Sheriff,10/21/2019,04:24:00 PM,SO19-339689,BOL,BATTERY,5700 Block of 37TH ST N,PINELLAS SO,33714
Sheriff,10/16/2019,12:20:00 AM,SO19-333706,AB,BATTERY-AGGRAVATED,6200 Block of 34TH ST N,PINELLAS SO,33781
Clearwater PD,10/18/2019,12:51:00 PM,CW19-160039,TAWN,TRESPASS,500 Block of PARK ST,CLEARWATER,33756
Sheriff,10/15/2019,10:52:00 AM,SO19-332852,TAWN,TRESPASS,US HIGHWAY 19 N & ULMERTON RD,PINELLAS SO,33764
Sheriff,10/23/2019,08:00:00 PM,SO19-341690,GT,THEFT-GRAND,4100 Block of MALLARD DR,SAFETY HARBOR,34695
Sheriff,10/16/2019,02:37:00 PM,SO19-334434,BOSP,BATTERY,00 Block of PATRICIA AVE,DUNEDIN,34698
Clearwater PD,10/26/2019,11:15:00 PM,CW19-163905,PT,THEFT-PETIT,800 Block of CHESTNUT ST,CLEARWATER,33756
Sheriff,10/29/2019,02:00:00 PM,SO19-349174,GTR,THEFT-GRAND,11300 Block of 117TH AVE N,PINELLAS SO,33778
Sheriff,10/26/2019,11:18:00 AM,SO19-345262,TAWN,TRESPASS,BLIND PASS RD & 82ND AVE,ST PETE BEACH,33706
Treasure Island PD,10/20/2019,04:00:00 PM,TI19-17859,BRGC,BURGLARY-VEHICLE,00 Block of DOLPHIN DR,TREASURE ISLAND,33796
Sheriff,10/27/2019,06:56:00 PM,SO19-346706,BAT,BATTERY,2300 Block of GULF TO BAY BLVD,CLEARWATER,33765
Sheriff,10/17/2019,08:30:00 AM,SO19-335591,GTR,THEFT-GRAND,2900 Block of SHANNON CIR,PINELLAS SO,34684
Sheriff,10/16/2019,09:02:00 PM,SO19-334680,LSAP,TRAFFIC ACCIDENT,RIDGE RD & ULMERTON RD,LARGO,33778
Clearwater PD,10/18/2019,12:00:00 AM,CW19-160160,GTF,THEFT-GRAND,1200 Block of ELDRIDGE ST,CLEARWATER,33755
Sheriff,10/28/2019,11:00:00 PM,SO19-347926,PT,THEFT-PETIT,5900 Block of 31ST ST N,PINELLAS SO,33714
Clearwater PD,10/17/2019,01:20:00 PM,CW19-159573,TAWN,TRESPASS,2200 Block of GULF TO BAY BLVD,CLEARWATER,33765
Sheriff,10/21/2019,10:30:00 AM,SO19-339150,BAT,BATTERY,2700 Block of 52ND AVE N,PINELLAS SO,33714
Clearwater PD,10/25/2019,04:35:00 PM,CW19-163731,BOL,BATTERY,LARBOARD WAY & SKIFF PT,CLEARWATER,33767
Clearwater PD,10/15/2019,04:30:00 PM,CW19-158254,GT,THEFT-GRAND,2500 Block of WHITE SAND LN,CLEARWATER,33763
Sheriff,10/17/2019,01:00:00 AM,SO19-335627,BRGC,BURGLARY-VEHICLE,2700 Block of 50TH AVE N,PINELLAS SO,33714
Largo PD,10/24/2019,01:00:00 PM,19010614,0810,ASSAULT,null,CLEARWATER,33760
Largo PD,10/30/2019,02:06:00 AM,19010815,0640,THEFT-PETIT,null,CLEARWATER,33760
Sheriff,10/28/2019,04:20:00 PM,SO19-347747,BBD,BATTERY ,14400 Block of 49TH ST N,PINELLAS SO,33762
Largo PD,10/22/2019,10:45:00 AM,19010539,0810,ASSAULT,null,LARGO,33774
Largo PD,10/22/2019,12:00:00 PM,19010544,0810,ASSAULT,null,LARGO,33771
Largo PD,10/26/2019,11:00:00 PM,19010692,0650,THEFT-GRAND,null,LARGO,33771
Clearwater PD,10/27/2019,04:00:00 PM,CW19-164651,PT,THEFT-PETIT,2500 Block of MCMULLEN BOOTH RD,CLEARWATER,33761
Sheriff,10/17/2019,09:05:00 AM,SO19-335123,PT,THEFT-PETIT,3200 Block of FOX CHASE CIR N,PINELLAS SO,34683
Sheriff,10/22/2019,03:30:00 PM,SO19-340751,PTS,THEFT-SHOPLIFTING,13000 Block of WALSINGHAM RD,PINELLAS SO,33774
Sheriff,10/28/2019,05:00:00 PM,SO19-347712,BRGB,BURGLARY-BUSINESS,8700 Block of PARK BLVD N,SEMINOLE,33777
Sheriff,10/30/2019,02:00:00 AM,SO19-350825,BRGC,BURGLARY-VEHICLE,14700 Block of 56TH WAY N,PINELLAS SO,33760
Sheriff,10/19/2019,07:00:00 AM,SO19-337336,MPA,MISSING PERSON,2300 Block of ISRAELI DR,PINELLAS SO,33763
Sheriff,10/21/2019,04:47:00 PM,SO19-339742,PT,THEFT-PETIT,10800 Block of JOHNSON BLVD,SEMINOLE,33772
Sheriff,10/30/2019,10:26:00 PM,SO19-351521,ADR,ASSAULT,8900 Block of ARABELLA LN,SEMINOLE,33777
Sheriff,10/22/2019,10:00:00 PM,SO19-340284,BRGC,BURGLARY-VEHICLE,300 Block of BUTTONWOOD LN,PINELLAS SO,33770
Kenneth City PD,10/23/2019,Unknown,KC19-44272,LSAP,TRAFFIC ACCIDENT,49TH AVE N & 62ND ST N,KENNETH CITY,33709
Clearwater PD,10/18/2019,02:48:00 PM,CW19-160086,BAT,BATTERY,2200 Block of GULF TO BAY BLVD,CLEARWATER,33765
Clearwater PD,10/27/2019,07:45:00 AM,CW19-164531,BRGR,BURGLARY-RESIDENCE,1400 Block of PARK ST,CLEARWATER,33755
Sheriff,10/16/2019,06:00:00 PM,SO19-334618,BRGR,BURGLARY-RESIDENCE,6100 Block of 98TH WAY N,PINELLAS SO,33708
Sheriff,10/22/2019,06:30:00 PM,SO19-340514,GTA,STOLEN VEHICLE,4700 Block of COUNTY RD 16,PINELLAS SO,33709
Sheriff,10/18/2019,09:53:00 AM,SO19-336046,BAT,BATTERY,54TH AVE N & 66TH ST N,PINELLAS SO,33709
Sheriff,10/21/2019,02:03:00 PM,SO19-339436,BAT,BATTERY,8400 Block of 131ST ST N,PINELLAS SO,33776
Sheriff,10/21/2019,02:30:00 PM,SO19-339361,BRGB,BURGLARY-BUSINESS,800 Block of MAIN ST,DUNEDIN,34698
Clearwater PD,10/22/2019,03:00:00 AM,CW19-161944,BCNE,BURGLARY-VEHICLE,1800 Block of SHARONDALE DR,CLEARWATER,33755
Gulfport PD,10/25/2019,09:00:00 AM,GP19-23091,LSAP,TRAFFIC ACCIDENT,5100 Block of TANGERINE AVE S,GULFPORT,33707
Sheriff,10/19/2019,06:28:00 PM,SO19-337334,BAT,BATTERY,5100 Block of 34TH ST N,PINELLAS SO,33714
Sheriff,10/15/2019,02:32:00 AM,SO19-332477,BRGB,BURGLARY-BUSINESS,7700 Block of RIDGE RD,SEMINOLE,33772
