AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,8/19/2018,02:03:00 PM,SO18-264495,BRGR,BURGLARY-RESIDENCE,14300 Block of 66TH ST N,PINELLAS SO,33764
Clearwater PD,8/19/2018,04:58:00 PM,CW18-123414,LSAI,TRAFFIC ACCIDENT,N CORONA AVE & DREW ST,CLEARWATER,33765
Largo PD,8/24/2018,02:28:00 AM,18008922,0640,THEFT-PETIT,1900 Block of GEORGIA CIR S,CLEARWATER,33764
Sheriff,8/20/2018,03:28:00 PM,SO18-265686,TAWN,TRESPASS,300 Block of GULF BLVD,INDIAN ROCKS BEACH,33785
Treasure Island PD,8/26/2018,02:19:00 AM,TI18-15063,BAT,BATTERY,PASS BRIDGE,TREASURE ISLAND,33706
Clearwater PD,8/23/2018,11:20:00 PM,CW18-125945,BAT,BATTERY,1900 Block of N HERCULES AVE,CLEARWATER,33763
Largo PD,8/20/2018,04:20:00 PM,18008762,0810,ASSAULT,6900 Block of ULMERTON RD,LARGO,33771
Sheriff,8/26/2018,07:14:00 PM,SO18-273319,GTS,THEFT-SHOPLIFTING,8700 Block of PARK BLVD N,SEMINOLE,33777
Clearwater PD,8/28/2018,04:30:00 PM,CW18-128143,PT,THEFT-PETIT,1900 Block of SUNSET POINT RD,CLEARWATER,33765
Sheriff,8/15/2018,07:49:00 PM,SO18-259358,PTS,THEFT-SHOPLIFTING,1200 Block of COUNTY RD 1,DUNEDIN,null
Clearwater PD,8/20/2018,02:20:00 PM,CW18-123864,BAT,BATTERY,20700 Block of US HIGHWAY 19 N,CLEARWATER,33765
Clearwater PD,8/23/2018,10:30:00 AM,CW18-125491,TOSG,TRESPASS,500 Block of S HERCULES AVE,CLEARWATER,33764
Pinellas Park PD,8/26/2018,06:00:00 PM,201800068251,05C,BURGLARY-VEHICLE,8500 Block of 52ND WAY,PINELLAS PARK,null
Sheriff,8/24/2018,08:00:00 AM,SO18-270836,BRGC,BURGLARY-VEHICLE,6100 Block of 141ST AVE N,PINELLAS SO,33760
Sheriff,8/30/2018,12:00:00 AM,SO18-278274,SBR,BATTERY-SEXUAL,6800 Block of BEACH PLZ,ST PETE BEACH,33706
Clearwater PD,8/25/2018,10:00:00 PM,CW18-126577,BAT,BATTERY,100 Block of N EVERGREEN AVE,CLEARWATER,33755
Largo PD,8/21/2018,01:30:00 PM,18008793,0810,ASSAULT,800 Block of 3RD AVE SW,LARGO,33770
Sheriff,8/17/2018,09:34:00 PM,SO18-262446,PT,THEFT-PETIT,GULF TO BAY BLVD & S DUNCAN AVE,CLEARWATER,33755
Sheriff,8/30/2018,09:31:00 AM,SO18-277578,GT,THEFT-GRAND,14800 Block of 64TH ST N,PINELLAS SO,33760
Tarpon Springs PD,8/20/2018,11:23:00 AM,TS18-24457,PT,THEFT-PETIT,600 Block of HAVEN PL,TARPON SPRINGS,34689
Sheriff,8/17/2018,09:00:00 AM,SO18-262047,GT,THEFT-GRAND,2200 Block of UTOPIAN DR E,PINELLAS SO,33763
Clearwater PD,8/28/2018,04:00:00 AM,CW18-127911,SBR,BATTERY-SEXUAL,24100 Block of US HIGHWAY 19 N,CLEARWATER,33763
Sheriff,8/29/2018,06:00:00 PM,SO18-276162,BRGR,BURGLARY-RESIDENCE,9000 Block of 47TH AVE N,SEMINOLE,33708
Kenneth City PD,8/26/2018,03:00:00 PM,KC18-33625,BAT,BATTERY,4200 Block of 66TH ST N,KENNETH CITY,33709
Tarpon Springs PD,8/22/2018,10:55:00 AM,TS18-24683,PT,THEFT-PETIT,40000 Block of US HIGHWAY 19 N,TARPON SPRINGS,34689
Sheriff,8/18/2018,03:37:00 AM,SO18-262711,BRGC,BURGLARY-VEHICLE,300 Block of TAVERNIER CIR,OLDSMAR,34677
Clearwater PD,8/30/2018,02:40:00 AM,CW18-129059,GTA,STOLEN VEHICLE,600 Block of FLORIDA AVE,CLEARWATER,33756
Sheriff,8/19/2018,08:00:00 PM,SO18-264102,BRGC,BURGLARY-VEHICLE,5800 Block of 59TH ST N,PINELLAS SO,33709
Sheriff,8/20/2018,09:30:00 AM,SO18-265213,RFF,WEAPON,10700 Block of ULMERTON RD,LARGO,33778
Sheriff,8/16/2018,12:00:00 PM,SO18-260514,GT,THEFT-GRAND,7700 Block of 113TH ST N,SEMINOLE,33772
Sheriff,8/17/2018,09:26:00 AM,SO18-261809,GT,THEFT-GRAND,1900 Block of DOVER CT,OLDSMAR,34677
Clearwater PD,8/19/2018,03:33:00 PM,CW18-123316,TAWN,TRESPASS,14211400 Block of N BETTY LN,CLEARWATER,33755
Tarpon Springs PD,8/23/2018,04:00:00 PM,TS18-24786,GT,THEFT-GRAND,00 Block of N SAFFORD AVE,TARPON SPRINGS,34689
Largo PD,8/15/2018,07:45:00 AM,18008599,0510,BURGLARY-STRUCTURE,1300 Block of DELBAR CT,LARGO,33770
Sheriff,8/19/2018,04:00:00 PM,SO18-264081,BRGC,BURGLARY-VEHICLE,500 Block of E LAKE RD,PINELLAS SO,34688
Largo PD,8/22/2018,04:20:00 PM,18008847,2670,TRESPASS,15700 Block of US HIGHWAY 19 N,CLEARWATER,33770
Clearwater PD,8/26/2018,02:35:00 AM,CW18-126901,TAWN,TRESPASS,600 Block of S GULFVIEW,CLEARWATER,33767
Kenneth City PD,8/17/2018,05:18:00 AM,KC18-31475,BRGC,BURGLARY-VEHICLE,5200 Block of LAKE CHARLES DR N,KENNETH CITY,33709
Clearwater PD,8/21/2018,08:40:00 PM,CW18-124596,AB,BATTERY-AGGRAVATED,1600 Block of N WASHINGTON AVE,CLEARWATER,33755
Sheriff,8/18/2018,03:37:00 AM,SO18-262708,BRGC,BURGLARY-VEHICLE,300 Block of TAVERNIER CIR,OLDSMAR,34677
Clearwater PD,8/25/2018,09:15:00 PM,CW18-126778,BAT,BATTERY,300 Block of S HIGHLAND AVE,CLEARWATER,33755
Largo PD,8/23/2018,01:20:00 PM,18008886,0810,ASSAULT,700 Block of CLEARWATER LARGO RD N,LARGO,null
Treasure Island PD,8/27/2018,09:00:00 AM,TI18-15153,TAWN,TRESPASS,100 Block of 107TH AVE,TREASURE ISLAND,33706
Sheriff,8/19/2018,04:34:00 PM,SO18-264554,GTS,THEFT-SHOPLIFTING,2500 Block of STATE RD 580,PINELLAS SO,33761
Clearwater PD,8/30/2018,12:00:00 AM,CW18-129010,GTA,STOLEN VEHICLE,1000 Block of CALUMET ST,CLEARWATER,33755
Sheriff,8/28/2018,08:00:00 AM,SO18-275238,GTF,THEFT-GRAND,13700 Block of 87TH PL N,PINELLAS SO,33776
Sheriff,8/20/2018,11:45:00 PM,SO18-265221,BRGC,BURGLARY-VEHICLE,10100 Block of 63RD AVE N,SEMINOLE,33772
Largo PD,8/25/2018,08:00:00 PM,18008966,0710,STOLEN VEHICLE,13200 Block of WHISPERING PALMS PL SW,LARGO,33774
Clearwater PD,8/15/2018,12:00:00 AM,CW18-121060,PT,THEFT-PETIT,1900 Block of EDGEWATER DR,CLEARWATER,33755
Sheriff,8/23/2018,03:22:00 AM,SO18-268816,GTA,STOLEN VEHICLE,4200 Block of 24TH AVE N,ST PETERSBURG,33713
Treasure Island PD,8/18/2018,05:30:00 PM,TI18-14576,CCW,WEAPON,11300 Block of GULF BLVD,TREASURE ISLAND,33706
Sheriff,8/16/2018,05:00:00 PM,SO18-260235,BRGB,BURGLARY-BUSINESS,7800 Block of 54TH AVE N,PINELLAS SO,33709
Sheriff,8/20/2018,02:08:00 PM,SO18-265574,RFF,WEAPON,1100 Block of THAYER ST,SAFETY HARBOR,34695
Kenneth City PD,8/21/2018,06:50:00 AM,KC18-32490,BAT,BATTERY,4200 Block of 66TH ST N,KENNETH CITY,33709
Sheriff,8/28/2018,09:06:00 PM,SO18-275855,BRGC,BURGLARY-VEHICLE,7400 Block of 41ST AVE N,PINELLAS SO,33709
Clearwater PD,8/18/2018,11:14:00 PM,CW18-122978,GTA,STOLEN VEHICLE,00 Block of N FERNWOOD AVE,CLEARWATER,33765
