AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Indian Shores PD,1/4/2020,04:51:00 PM,IS20-282,GTA,STOLEN VEHICLE,19700 Block of GULF BLVD,INDIAN SHORES,33785
Sheriff,1/6/2020,01:00:00PM,SO20-6512,PT,THEFT-PETIT,4000 Block of 54TH AVE N ,PINELLAS SO,33714
Sheriff,12/31/2019,01:39:00 AM,SO20-92,AB,BATTERY-AGGRAVATED,200 Block of SCOTLAND ST,DUNEDIN,34698
Sheriff,1/2/2020,08:14:00 PM,SO20-2582,BBD,BATTERY ,COUNTY JAIL,PINELLAS SO,33760
Sheriff,1/8/2020,04:40:00 PM,SO20-8930,BRGB,BURGLARY-BUSINESS,6800 Block of SEMINOLE BLVD,SEMINOLE,33772
Sheriff,1/3/2020,07:00:00 PM,SO20-3731,BRGC,BURGLARY-VEHICLE,6200 Block of SEMINOLE BLVD,SEMINOLE,33772
Sheriff,1/6/2020,11:35:00AM,SO20-6611,PT,THEFT-PETIT,7700 Block of SEMINOLE BLVD ,SEMINOLE,33772
Sheriff,12/31/2019,12:00:00 PM,SO20-447,BRGC,BURGLARY-VEHICLE,10900 Block of 91ST TERR N,SEMINOLE,33772
Sheriff,12/31/2019,01:39:00 PM,SO20-468,AL,ALARM,9200 Block of SEMINOLE BLVD,SEMINOLE,33772
Sheriff,1/9/2020,01:18:00 PM,SO20-10115,BAT,BATTERY,10600 Block of BLOSSOM LAKE DR,SEMINOLE,33772
Sheriff,1/2/2020,06:15:00 AM,SO20-2547,A,ASSAULT,600 Block of BURBANK RD,OLDSMAR,34677
Sheriff,1/13/2020,12:07:00PM,SO20-14154,PTS,THEFT-SHOPLIFTING,4400 Block of PARK ST N ,SEMINOLE,33709
Sheriff,1/3/2020,06:47:00 PM,SO20-4045,FBPC,BATTERY,4200 Block of 62ND AVE N,PINELLAS SO,33781
Sheriff,12/31/2019,01:21:00 AM,SO20-76,BAT,BATTERY,100 Block of BOCA CIEGA DR,MADEIRA BEACH,33708
Clearwater PD,1/9/2020,06:10:00 PM,CW20-5253,BRGC,BURGLARY-VEHICLE,300 Block of S GULFVIEW BLVD,CLEARWATER,33767
Sheriff,1/11/2020,11:15:00AM,SO20-12169,GT,THEFT-GRAND,16200 Block of 49TH ST N ,PINELLAS SO,33762
Sheriff,1/1/2020,02:36:00 PM,SO20-1609,RFF,WEAPON,10700 Block of 70TH AVE N,SEMINOLE,33772
Clearwater PD,1/11/2020,10:30:00 PM,CW20-6275,FBPC,BATTERY,1000 Block of CHARLES ST,CLEARWATER,33755
Clearwater PD,1/10/2020,03:46:00AM,CW20-5465,PTS,THEFT-SHOPLIFTING,23100 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Sheriff,1/11/2020,10:52:00PM,SO20-12483,FBPC,BATTERY,12200 Block of 106TH ST N ,PINELLAS SO,33773
Sheriff,1/13/2020,03:00:00PM,SO20-14294,BAT,BATTERY,3300 Block of BENTLEY DR ,PINELLAS SO,34684
