AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,9/30/2023,08:00:00PM,SO23-320171,GT,THEFT-GRAND,700 Block of MARJON AVE ,DUNEDIN,34698
Gulfport PD,9/30/2023,01:45:00AM,GP23-14828,PT,THEFT-PETIT,2600 Block of 48TH ST S ,GULFPORT,33711
Sheriff,10/7/2023,12:36:00AM,SO23-327485,MPA,MISSING PERSON,10500 Block of 67TH AVE N ,SEMINOLE,33772
Sheriff,10/6/2023,10:30:00PM,SO23-327398,ADR,ASSAULT,1700 Block of ALBEMARLE RD ,PINELLAS SO,33764
Clearwater PD,10/6/2023,04:57:00PM,CW23-147005,TAWN,TRESPASS,18100 Block of US HIGHWAY 19 N ,CLEARWATER,33764
Sheriff,10/7/2023,Unknown,SO23-328190,MPJU,MISSING PERSON,1700 Block of MAIN ST ,DUNEDIN,34698
Sheriff,10/6/2023,07:04:00PM,SO23-327182,PTS,THEFT-SHOPLIFTING,3800 Block of TAMPA RD ,OLDSMAR,34677
Clearwater PD,10/7/2023,08:00:00AM,CW23-147344,BRGC,BURGLARY-VEHICLE,1200 Block of FORREST HILL DR ,CLEARWATER,33756
Sheriff,10/8/2023,12:00:00AM,SO23-328868,PT,THEFT-PETIT,5100 Block of 40TH ST N ,PINELLAS SO,33714
Sheriff,10/9/2023,12:00:00AM,SO23-329832,SBR,BATTERY-SEXUAL,900 Block of CURLEW RD ,DUNEDIN,34698
Sheriff,10/9/2023,10:03:00AM,SO23-329682,BAT,BATTERY,1700 Block of S WASHINGTON AVE ,PINELLAS SO,33756
Sheriff,10/9/2023,04:41:00PM,SO23-330123,PT,THEFT-PETIT,14800 Block of 49TH ST N ,PINELLAS SO,33762
Sheriff,10/8/2023,07:25:00PM,SO23-329213,MPJU,MISSING PERSON,200 Block of CORKWOOD LN ,OLDSMAR,34677
Sheriff,10/6/2023,11:30:00PM,SO23-327439,DFP,WEAPON,10000 Block of 88TH ST N ,PINELLAS SO,33777
Sheriff,10/6/2023,02:00:00PM,SO23-327006,BAT,BATTERY,2500 Block of 40TH AVE N ,PINELLAS SO,33714
Sheriff,10/6/2023,10:30:00AM,SO23-327308,GT,THEFT-GRAND,5900 Block of ULMERTON RD ,PINELLAS SO,33760
Sheriff,10/6/2023,08:30:00AM,SO23-326729,PTS,THEFT-SHOPLIFTING,1700 Block of MAIN ST ,DUNEDIN,34698
Sheriff,9/30/2023,01:12:00AM,SO23-319536,IEF,WEAPON,300 Block of ORANGE ST ,PINELLAS SO,34683
