AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,1/9/2018,08:30:00 AM,CW17-184545,BRGR,BURGLARY-RESIDENCE,1000 Block of CALUMET ST,CLEARWATER,33755
Sheriff,1/2/2018,10:14:00 PM,SO18-2444,BRGC,BURGLARY-VEHICLE,2100 Block of BACKWATER TRL,PINELLAS SO,34685
Largo PD,1/7/2018,08:59:00 PM,18000263,2670,TRESPASS,5200 Block of EAST BAY DR,CLEARWATER,33764
Sheriff,1/2/2018,03:14:00 PM,SO18-2117,BRGC,BURGLARY-VEHICLE,2700 Block of BAYSHORE DR,BELLEAIR BEACH,33786
Clearwater PD,1/9/2018,08:00:00 AM,CW18-4840,BRGR,BURGLARY-RESIDENCE,1200 Block of KINGSWOOD DR,CLEARWATER,33759
Largo PD,1/11/2018,01:50:00 AM,18000382,0810,ASSAULT,600 Block of ROSERY RD NE,LARGO,33770
Sheriff,1/1/2018,12:00:00 PM,SO18-1408,BRGR,BURGLARY-RESIDENCE,4500 Block of 43RD ST N,PINELLAS SO,33714
Pinellas Park PD,1/13/2018,10:03:00 PM,201800004386,08B,BATTERY,7200 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Sheriff,1/9/2018,08:30:00 PM,SO18-8761,BRGC,BURGLARY-VEHICLE,1600 Block of SANTA BARBARA DR,DUNEDIN,34698
Clearwater PD,1/13/2018,12:40:00 PM,CW18-6684,GT,THEFT-GRAND,300 Block of N JEFFERSON AVE,CLEARWATER,33755
Clearwater PD,1/1/2018,11:00:00 PM,CW18-584,PT,THEFT-PETIT,300 Block of RICHARDS AVE,CLEARWATER,33755
Sheriff,1/10/2018,07:30:00 PM,SO18-9498,BRC,BURGLARY-RESIDENCE,1100 Block of MAIN ST,SAFETY HARBOR,34695
Clearwater PD,1/3/2018,05:00:00 AM,CW18-1846,GTH,THEFT-GRAND,1300 Block of DRUID RD,CLEARWATER,33756
Sheriff,1/5/2018,12:37:00 PM,SO18-4804,MPA,MISSING PERSON,4200 Block of 62ND AVE N,PINELLAS SO,33781
Sheriff,1/1/2018,01:44:00 PM,SO18-1228,BRC,BURGLARY-RESIDENCE,6500 Block of GULFPORT BLVD S,PINELLAS SO,33707
Pinellas Park PD,1/8/2018,04:25:00 PM,201800002509,06A,THEFT-GRAND,6800 Block of 66TH ST,PINELLAS PARK,null
Sheriff,1/12/2018,10:45:00 PM,SO18-12164,BRGC,BURGLARY-VEHICLE,1900 Block of HUDSON CT,OLDSMAR,34677
Clearwater PD,1/14/2018,04:13:00 PM,CW18-7114,BRGR,BURGLARY-RESIDENCE,1500 Block of STEVENSONS DR,CLEARWATER,33755
Largo PD,1/14/2018,07:36:00 PM,18000492,0630,THEFT-SHOPLIFTING,2200 Block of EAST BAY DR,LARGO,33770
Clearwater PD,1/13/2018,07:22:00 AM,CW18-6591,PTS,THEFT-SHOPLIFTING,600 Block of COURT ST,CLEARWATER,33756
Largo PD,1/11/2018,06:06:00 AM,18000385,0510,BURGLARY-STRUCTURE,14400 Block of WALSINGHAM RD,LARGO,33770
Sheriff,1/3/2018,06:30:00 AM,SO18-2697,BRGC,BURGLARY-VEHICLE,12000 Block of 100TH AVE N,SEMINOLE,33772
Clearwater PD,1/6/2018,03:30:00 PM,CW18-1759,BRGC,BURGLARY-VEHICLE,2500 Block of COUNTRYSIDE BLVD,CLEARWATER,33761
