AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,7/16/2018,01:29:00 PM,SO18-223337,BAT,BATTERY,MAIN ST & VIRGINIA ST,DUNEDIN,34698
Pinellas Park PD,7/15/2018,08:00:00 PM,201800056337,05C,BURGLARY-VEHICLE,6300 Block of ELMHURST DR,PINELLAS PARK,null
Clearwater PD,7/23/2018,04:00:00 PM,CW18-108986,GT,THEFT-GRAND,00 Block of CAUSEWAY BLVD,CLEARWATER,33767
Clearwater PD,7/15/2018,11:35:00 PM,CW18-105255,ROBA,ROBBERY-ARMED,00 Block of S JUPITER AVE,CLEARWATER,33755
Treasure Island PD,7/18/2018,11:40:00 PM,TI18-12487,PT,THEFT-PETIT,10600 Block of GULF BLVD,TREASURE ISLAND,33706
Largo PD,7/20/2018,12:00:00 AM,18007628,0810,ASSAULT,7500 Block of 142ND AVE N,LARGO,33771
Sheriff,7/26/2018,06:00:00 PM,SO18-235342,PT,THEFT-PETIT,14700 Block of GULF BLVD,MADEIRA BEACH,33708
Sheriff,7/17/2018,05:30:00 PM,SO18-224516,PT,THEFT-PETIT,6100 Block of 34TH ST N,PINELLAS SO,33714
Sheriff,7/22/2018,08:00:00 AM,SO18-229613,GT,THEFT-GRAND,1200 Block of PASADENA AVE S,SOUTH PASADENA,33707
Indian Shores PD,7/23/2018,10:13:00 AM,IS18-9312,BSC,BURGLARY-STRUCTURE,300 Block of FREMANTLE WAY,REDINGTON SHORES,33708
Sheriff,7/22/2018,01:30:00 AM,SO18-230223,PT,THEFT-PETIT,2200 Block of HERON CIR,PINELLAS SO,33762
Sheriff,7/22/2018,02:00:00 PM,SO18-230210,GT,THEFT-GRAND,5500 Block of GULF BLVD,ST PETE BEACH,33706
Largo PD,7/22/2018,01:50:00 PM,18007681,0510,BURGLARY-STRUCTURE,600 Block of ROSERY RD NE,LARGO,33770
Largo PD,7/24/2018,11:00:00 PM,18007742,0640,THEFT-PETIT,1900 Block of SIERRA CIR S,LARGO,33770
Clearwater PD,7/16/2018,05:54:00 PM,CW18-105459,PTS,THEFT-SHOPLIFTING,2700 Block of GULF TO BAY BLVD,CLEARWATER,33759
Sheriff,7/26/2018,11:43:00 PM,SO18-235489,BAT,BATTERY,10400 Block of 115TH AVE N,PINELLAS SO,33773
Belleair PD,7/26/2018,04:00:00 AM,BE18-13734,BRGC,BURGLARY-VEHICLE,400 Block of BELLEVIEW BLVD,BELLEAIR,33756
Kenneth City PD,7/20/2018,11:40:00 PM,KC18-26418,BAT,BATTERY,4700 Block of 66TH ST N,KENNETH CITY,33709
Largo PD,7/17/2018,09:00:00 PM,18007538,0810,ASSAULT,5100 Block of FOXBRIDGE CIR S,CLEARWATER,33760
Sheriff,7/25/2018,12:15:00 AM,SO18-233075,TSC,TRESPASS,100 Block of STATE RD 580,OLDSMAR,34677
Sheriff,7/20/2018,12:00:00 PM,SO18-227836,BRGC,BURGLARY-VEHICLE,24400 Block of US HIGHWAY 19 N,PINELLAS SO,33763
Pinellas Park PD,7/27/2018,12:28:00 AM,201800059860,05C,BURGLARY-VEHICLE,6900 Block of 62ND ST,PINELLAS PARK,null
Clearwater PD,7/16/2018,04:00:00 PM,CW18-105480,PT,THEFT-PETIT,1100 Block of DRUID RD E,CLEARWATER,33756
Sheriff,7/22/2018,01:30:00 PM,SO18-229755,BRGC,BURGLARY-VEHICLE,7600 Block of 85TH LN N,PINELLAS SO,33777
Clearwater PD,7/20/2018,09:40:00 PM,CW18-107638,LSAP,TRAFFIC ACCIDENT,1800 Block of N BELCHER RD,PINELLAS SO,33765
Pinellas Park PD,7/25/2018,10:43:00 PM,201800059458,06B,THEFT-PETIT,8000 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Sheriff,7/21/2018,05:30:00 PM,SO18-228758,PT,THEFT-PETIT,14800 Block of N BAYSHORE DR,MADEIRA BEACH,33708
Clearwater PD,7/15/2018,12:00:00 AM,CW18-104992,GTH,THEFT-GRAND,900 Block of ELDORADO AVE,CLEARWATER,33767
Sheriff,7/19/2018,09:00:00 PM,SO18-227131,PT,THEFT-PETIT,1300 Block of BAY HARBOR DR,PINELLAS SO,34685
Largo PD,7/17/2018,06:55:00 PM,18007532,0810,ASSAULT,null,LARGO,33770
Sheriff,7/18/2018,12:00:00 AM,SO18-225819,RFF,WEAPON,800 Block of RUSTIC OAKS DR,PINELLAS SO,34684
