AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Largo PD,2/23/2016,02:57:00 AM,16002000,0640,THEFT-PETIT,2100 Block of 13TH AVE SW,LARGO,33770
Sheriff,2/21/2016,09:00:00 PM,SO16-75353,BRGB,BURGLARY-BUSINESS,8700 Block of BAY PINES BLVD,PINELLAS SO,33709
Sheriff,2/16/2016,08:00:00 AM,SO16-68027,PT,THEFT-PETIT,400 Block of SKINNER BLVD,DUNEDIN,34698
Sheriff,2/23/2016,03:00:00 PM,SO16-77551,BRGR,BURGLARY-RESIDENCE,6100 Block of 56TH PL N,PINELLAS SO,33709
Sheriff,2/22/2016,05:00:00 PM,SO16-76412,GT,THEFT-GRAND,500 Block of BROOKER CREEK BLVD,OLDSMAR,34677
Pinellas Park PD,2/23/2016,11:50:00 PM,201600014549,05C,BURGLARY-VEHICLE,7600 Block of 56TH ST,PINELLAS PARK,null
Pinellas Park PD,2/16/2016,10:47:00 PM,201600012691,08B,BATTERY,4700 Block of 88TH AVE,PINELLAS PARK,null
Clearwater PD,2/18/2016,04:00:00 PM,CW16-23656,GT,THEFT-GRAND,500 Block of PARK ST,CLEARWATER,33756
Sheriff,2/20/2016,11:30:00 PM,SO16-73198,BRGC,BURGLARY-VEHICLE,5300 Block of 66TH ST N,PINELLAS SO,33709
Sheriff,2/17/2016,09:30:00 AM,SO16-69475,BRGC,BURGLARY-VEHICLE,1600 Block of 16TH ST,PINELLAS SO,34683
Pinellas Park PD,2/16/2016,08:32:00 AM,201600012531,04B,BATTERY-AGGRAVATED,5800 Block of PARK BLVD,PINELLAS PARK,null
Sheriff,2/17/2016,08:46:00 AM,SO16-69302,BRGC,BURGLARY-VEHICLE,13200 Block of 102ND AVE N,PINELLAS SO,33774
Sheriff,2/18/2016,01:05:00 AM,SO16-70382,TAWN,TRESPASS,1300 Block of GULF BLVD,INDIAN ROCKS BEACH,33785
Clearwater PD,2/19/2016,11:55:00 AM,CW16-24037,GTTB,THEFT-GRAND,26200 Block of US HIGHWAY 19 N,CLEARWATER,33761
Largo PD,2/25/2016,01:06:00 PM,16002084,0630,THEFT-SHOPLIFTING,900 Block of N MISSOURI AVE,LARGO,33770
